loan_type,loan_amount_index,previous_defaults,previous_nondefaults,previous_loan_count,cars_in_household,other_vehicles_owned,adults_in_household,children_in_household,market_segment_code,issues_needing_resolution,hmc,application_year,application_month,application_in_first_half_of_month,loan_origination,repeat_customer,mystery_field,loan_default
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,10,1,bank branch,0,129,0
other,71,0,0,0,2,5,2,0,ms818,0,0,2021,7,1,website,0,56,0
auto,180,0,0,0,0,3,2,1,ms818,1,0,2022,6,1,website,0,51,0
other,88,0,0,0,0,2,2,0,ms818,2,0,2021,4,1,website,0,33,0
auto,80,0,0,0,1,3,2,0,ms818,0,0,2022,7,0,bank branch,0,168,0
auto,139,0,0,0,2,5,2,0,ms498,0,0,2021,1,1,website,0,80,1
auto,68,0,0,0,1,4,2,0,ms818,0,0,2020,11,1,bank branch,0,69,0
auto,65,0,0,0,2,5,1,0,ms818,0,0,2022,3,0,bank branch,0,106,0
auto,86,0,0,0,0,3,2,0,ms818,0,0,2020,9,0,bank branch,0,93,0
other,81,0,0,0,2,1,2,0,ms818,1,0,2021,6,1,website,0,31,0
other,58,0,0,0,1,3,2,0,ms818,1,0,2022,1,1,website,0,65,0
auto,180,0,0,0,0,2,2,0,ms498,1,0,2022,5,1,website,0,3,0
auto,150,0,0,0,2,2,2,2,ms301,0,0,2022,2,0,website,0,54,0
auto,160,0,0,0,2,2,3,0,ms604,2,0,2022,1,1,website,0,40,0
auto,95,0,0,0,1,2,1,0,ms818,0,0,2022,5,1,other,0,30,0
auto,92,0,0,0,1,3,2,0,ms818,3,0,2022,3,1,website,0,119,0
auto,66,0,0,0,2,1,2,0,ms818,0,0,2021,6,0,bank branch,0,41,0
residential,114,0,0,0,0,2,2,0,ms818,0,0,2022,7,1,bank branch,0,411,1
auto,65,0,3,3,0,1,1,0,ms818,1,0,2021,6,1,other,1,9,0
other,102,0,0,0,1,3,2,0,ms818,1,0,2021,9,1,website,0,127,0
auto,98,0,0,0,2,2,2,0,ms498,4,0,2022,2,0,website,0,244,0
auto,96,0,0,0,1,2,2,0,ms818,4,0,2021,2,0,website,0,210,0
auto,71,0,0,0,0,2,2,0,ms818,0,0,2022,3,1,website,0,53,0
auto,103,0,0,0,0,3,2,0,ms818,2,1,2022,3,1,website,0,193,1
auto,91,0,0,0,2,0,1,0,ms818,1,0,2021,10,0,website,0,133,0
auto,152,0,0,0,0,4,3,0,ms498,0,0,2021,12,0,website,0,115,1
auto,138,0,0,0,1,2,3,0,ms498,1,0,2022,7,1,bank branch,0,70,0
auto,91,0,0,0,0,4,2,0,ms818,2,0,2020,12,0,website,0,23,0
residential,95,0,0,0,2,1,2,0,ms818,0,0,2020,12,1,bank branch,0,5,0
auto,149,0,0,0,0,2,2,0,ms818,2,0,2021,12,0,website,0,18,0
auto,97,0,0,0,1,2,2,0,ms818,1,0,2022,3,1,website,0,86,0
auto,68,0,0,0,0,5,2,0,ms818,0,0,2021,3,1,bank branch,0,36,0
residential,95,0,0,0,2,1,2,0,ms818,0,0,2020,12,1,bank branch,0,122,0
auto,81,0,0,0,1,3,2,0,ms818,0,0,2021,10,0,bank branch,0,38,0
other,68,0,0,0,0,4,2,0,ms818,2,0,2021,7,0,website,0,91,0
auto,151,0,0,0,0,1,3,0,ms498,1,0,2022,3,0,website,0,102,0
auto,140,0,0,0,1,1,2,0,ms818,1,0,2022,5,0,website,0,12,1
other,79,0,0,0,1,0,1,0,ms818,0,0,2021,3,0,website,0,70,0
other,88,0,0,0,0,1,1,0,ms818,0,0,2022,3,1,website,0,23,0
auto,199,0,0,0,0,1,2,2,ms650,2,1,2021,12,1,website,0,294,1
other,120,0,0,0,0,2,2,0,ms818,1,0,2022,6,1,website,0,40,0
auto,136,0,0,0,1,3,2,0,ms818,1,0,2021,9,0,website,0,122,0
auto,118,0,0,0,0,2,2,1,ms818,1,0,2021,7,0,website,0,21,0
auto,93,0,0,0,2,3,2,0,ms498,1,0,2021,8,1,website,0,103,0
auto,68,0,0,0,2,3,2,0,ms818,1,0,2021,4,1,website,0,47,0
other,79,0,0,0,2,1,2,0,ms818,0,0,2022,3,0,website,0,68,0
auto,80,0,0,0,2,5,2,0,ms498,0,0,2021,6,0,bank branch,0,16,0
auto,190,0,0,0,0,1,2,0,ms498,0,0,2022,4,0,website,0,19,0
auto,95,0,0,0,2,2,1,0,ms818,2,0,2020,8,0,website,0,62,0
residential,88,0,0,0,2,4,2,0,ms818,0,0,2020,7,1,bank branch,0,337,0
auto,88,0,0,0,2,5,3,0,ms818,1,0,2020,11,0,bank branch,0,76,0
other,79,0,0,0,1,2,2,0,ms818,1,0,2022,2,1,website,0,69,1
auto,96,0,0,0,0,3,1,0,ms818,0,0,2021,1,0,bank branch,0,297,0
auto,0,0,0,0,1,2,2,1,ms818,0,0,2021,11,0,website,0,97,0
auto,110,0,0,0,0,3,2,0,ms818,0,0,2021,2,1,bank branch,0,283,1
auto,0,0,0,0,0,1,2,0,ms296,2,0,2021,2,0,other,0,15,0
auto,87,0,0,0,1,2,2,0,ms818,0,0,2021,5,1,website,0,17,0
auto,65,0,0,0,0,1,1,0,ms818,0,0,2021,8,1,other,0,11,0
auto,67,0,1,1,2,0,1,0,ms818,1,0,2020,10,1,website,1,27,0
auto,148,0,0,0,1,2,2,0,ms296,0,0,2022,2,0,website,0,61,0
auto,140,0,0,0,2,2,3,0,ms498,2,0,2021,4,0,website,0,128,0
auto,104,0,0,0,1,3,2,0,ms818,1,0,2022,3,0,website,0,76,0
auto,95,0,0,0,1,1,1,0,ms818,2,0,2020,7,1,website,0,36,0
auto,95,0,0,0,0,1,1,0,ms818,0,0,2021,2,1,website,0,9,0
auto,118,0,0,0,0,2,2,0,ms818,1,0,2021,12,1,website,0,98,0
auto,199,0,0,0,0,1,2,0,ms296,1,0,2022,8,0,website,0,21,0
auto,65,0,0,0,0,1,1,0,ms818,0,0,2022,4,0,bank branch,0,26,0
auto,105,0,0,0,0,3,2,0,ms818,0,0,2021,2,1,bank branch,0,37,0
other,93,0,0,0,1,0,2,0,ms818,0,0,2021,11,1,website,0,64,1
auto,77,0,0,0,2,3,2,0,ms818,1,0,2021,8,0,website,0,73,0
auto,120,0,0,0,0,3,1,0,ms818,0,0,2021,10,1,bank branch,0,78,0
residential,184,0,0,0,2,4,2,0,ms498,2,0,2021,1,1,website,0,88,0
auto,111,0,0,0,0,2,2,0,ms818,2,0,2021,9,0,website,0,24,0
other,91,0,0,0,1,3,2,0,ms818,0,0,2022,4,1,website,0,43,0
other,86,0,0,0,0,2,2,0,ms498,0,0,2022,7,1,website,0,27,0
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,10,1,website,0,183,1
auto,80,0,3,3,1,1,1,0,ms818,0,0,2022,1,1,other,1,14,0
auto,149,0,0,0,0,2,3,0,ms818,0,0,2021,8,0,website,0,78,0
auto,104,0,0,0,2,1,2,1,ms818,0,0,2022,8,1,website,0,162,1
auto,80,0,0,0,1,0,2,0,ms818,1,0,2021,6,0,website,0,52,0
auto,154,0,0,0,1,3,3,0,ms498,0,0,2022,7,1,website,0,193,1
auto,120,0,0,0,0,4,2,0,ms818,2,0,2021,10,1,website,0,162,0
auto,168,0,0,0,0,1,3,0,ms498,0,0,2022,3,0,website,0,31,1
auto,140,0,0,0,1,1,2,0,ms498,0,0,2021,8,0,website,0,67,1
auto,136,0,0,0,1,3,2,0,ms818,1,0,2021,9,0,website,0,105,0
other,63,0,0,0,2,1,2,0,ms818,0,0,2021,3,0,bank branch,0,43,0
auto,65,0,0,0,0,1,1,0,ms818,0,0,2020,7,1,other,0,14,0
other,131,0,0,0,1,5,2,0,ms818,0,0,2022,6,1,website,0,110,0
auto,126,0,0,0,0,2,2,1,ms818,2,0,2021,11,0,website,0,93,0
residential,139,0,0,0,2,1,3,0,ms818,1,0,2020,12,1,bank branch,0,20,0
auto,65,0,0,0,0,3,1,0,ms818,0,0,2020,7,0,other,0,12,0
auto,106,0,0,0,2,5,2,1,ms818,2,0,2021,10,0,website,0,157,0
auto,124,0,0,0,1,3,1,0,ms498,1,0,2021,9,0,website,0,18,0
auto,71,0,0,0,0,2,1,0,ms818,0,0,2021,5,0,bank branch,0,170,0
auto,166,0,0,0,1,3,2,0,ms818,2,1,2021,1,1,website,0,44,0
auto,179,0,0,0,2,1,2,0,ms498,1,0,2022,6,1,website,0,49,0
auto,146,0,0,0,1,3,2,0,ms818,2,0,2020,7,0,website,0,57,0
auto,85,0,0,0,1,2,2,0,ms818,0,0,2022,5,0,bank branch,0,129,0
auto,105,0,0,0,0,3,2,0,ms818,0,0,2021,2,1,bank branch,0,41,0
auto,85,0,0,0,2,3,2,0,ms818,1,0,2022,5,0,bank branch,0,155,0
auto,85,0,0,0,0,1,2,0,ms818,1,0,2020,7,0,bank branch,0,53,0
auto,113,0,0,0,0,3,2,0,ms818,0,0,2022,7,0,bank branch,0,472,1
other,99,0,0,0,1,1,2,0,ms818,1,0,2022,4,1,website,0,148,0
auto,94,0,0,0,0,2,2,0,ms818,1,0,2022,1,0,website,0,66,0
auto,0,0,0,0,0,2,2,0,ms296,2,0,2022,1,0,other,0,23,0
auto,120,0,0,0,0,1,2,0,ms818,0,0,2021,10,1,bank branch,0,80,0
auto,186,0,0,0,1,1,3,0,ms498,2,1,2021,9,1,website,0,33,0
auto,80,0,0,0,0,3,2,0,ms818,0,0,2022,3,1,bank branch,0,46,0
auto,181,0,0,0,0,2,2,2,ms301,1,0,2021,2,1,website,0,208,1
auto,145,0,0,0,1,3,2,0,ms818,1,0,2020,8,1,website,0,22,0
auto,198,0,0,0,0,3,2,2,ms301,0,0,2022,5,0,website,0,152,0
other,85,0,0,0,0,3,2,0,ms818,0,0,2021,4,0,website,0,30,0
auto,91,0,0,0,2,5,2,0,ms818,2,0,2021,10,0,website,0,167,0
auto,157,0,0,0,2,1,2,2,ms301,1,0,2021,2,0,website,0,98,0
auto,62,0,0,0,1,2,2,0,ms818,1,0,2021,7,1,website,0,85,0
other,98,0,0,0,1,1,2,0,ms818,1,1,2022,7,0,website,0,278,0
other,80,0,0,0,1,0,2,0,ms818,1,0,2022,2,1,website,0,35,0
other,89,0,0,0,1,1,2,0,ms818,0,0,2022,7,1,website,0,194,1
auto,114,0,0,0,1,2,2,0,ms818,1,0,2021,12,1,website,0,141,0
auto,84,0,0,0,0,3,2,1,ms818,0,0,2021,7,0,website,0,21,0
auto,77,0,0,0,0,1,2,0,ms818,0,0,2020,12,0,website,0,128,1
auto,77,0,0,0,0,1,2,0,ms650,1,0,2020,10,0,website,0,27,0
auto,84,0,0,0,1,3,3,0,ms818,1,0,2021,7,0,bank branch,0,77,0
auto,160,0,0,0,0,2,1,0,ms818,0,0,2022,5,0,bank branch,0,112,1
auto,91,0,0,0,0,3,1,0,ms818,0,0,2021,12,0,website,0,214,1
auto,90,0,0,0,0,4,2,0,ms818,0,0,2021,9,1,bank branch,0,254,1
auto,98,0,0,0,1,2,2,0,ms818,1,0,2022,5,1,bank branch,0,84,0
auto,9,0,0,0,0,4,0,3,ms650,1,0,2021,8,1,website,0,78,0
other,75,0,0,0,0,1,2,0,ms818,1,0,2021,5,0,website,0,18,0
auto,197,0,0,0,4,10,1,2,ms301,0,0,2021,1,1,website,0,53,1
residential,138,0,0,0,0,3,2,1,ms818,0,0,2022,4,1,bank branch,0,105,0
auto,65,0,0,0,0,5,1,0,ms296,0,1,2022,3,1,other,0,49,0
auto,116,0,0,0,0,2,2,0,ms498,1,0,2021,7,1,website,0,46,0
auto,147,0,0,0,1,2,2,0,ms818,1,0,2022,6,1,website,0,29,0
other,0,0,0,0,0,1,1,0,ms296,0,0,2020,10,0,other,0,15,0
auto,158,0,0,0,2,2,3,0,ms498,2,0,2022,5,1,website,0,231,1
auto,65,0,10,10,0,3,1,0,ms818,1,0,2021,3,1,other,1,19,0
auto,78,0,0,0,1,2,2,0,ms498,1,0,2022,3,1,website,0,58,0
other,99,0,0,0,2,3,2,0,ms818,1,1,2021,3,1,website,0,25,0
auto,205,0,0,0,0,1,2,0,ms818,1,0,2021,3,1,website,0,4,0
auto,109,0,0,0,2,1,2,0,ms498,1,0,2022,5,0,bank branch,0,27,0
auto,88,0,0,0,2,2,2,0,ms818,0,0,2022,1,1,website,0,135,1
residential,73,0,0,0,0,1,1,0,ms818,0,0,2021,12,1,bank branch,0,227,0
auto,110,0,0,0,1,2,2,0,ms818,2,0,2022,3,0,website,0,118,0
auto,120,0,0,0,0,1,2,0,ms818,0,0,2021,10,1,bank branch,0,61,0
auto,125,0,0,0,0,3,2,0,ms818,2,0,2022,5,0,website,0,193,1
other,134,0,0,0,2,5,2,0,ms818,1,0,2022,5,1,website,0,79,0
auto,0,0,0,0,0,1,1,0,ms818,0,0,2020,8,0,website,0,9,0
auto,90,0,0,0,1,2,2,0,ms818,0,0,2020,8,0,bank branch,0,29,0
auto,95,0,0,0,0,3,2,0,ms498,0,0,2021,4,1,website,0,41,0
auto,189,0,0,0,2,3,2,2,ms301,1,0,2022,8,0,website,0,257,1
auto,86,0,0,0,2,1,2,0,ms818,0,0,2021,7,1,other,0,65,0
auto,70,0,0,0,0,4,2,0,ms818,0,0,2020,8,1,bank branch,0,104,0
auto,80,1,0,1,0,2,1,0,ms818,1,0,2021,5,1,other,1,32,0
residential,95,0,0,0,2,1,2,0,ms818,0,0,2020,11,0,bank branch,0,110,1
other,100,0,0,0,0,2,2,0,ms818,3,0,2021,1,0,website,0,149,0
auto,89,0,0,0,1,2,2,0,ms818,0,0,2021,3,1,website,0,329,1
auto,112,0,0,0,2,3,2,0,ms498,1,0,2021,9,0,website,0,147,0
auto,112,0,0,0,1,1,2,0,ms818,1,0,2021,3,1,bank branch,0,64,0
auto,73,0,0,0,0,2,1,0,ms818,0,0,2020,9,0,bank branch,0,49,0
residential,151,0,0,0,1,4,2,0,ms818,2,0,2022,6,1,website,0,43,0
auto,95,0,0,0,1,2,2,0,ms818,0,0,2021,10,0,website,0,296,1
other,96,0,0,0,1,1,2,0,ms818,1,0,2022,6,1,website,0,67,0
auto,68,0,0,0,0,2,2,0,ms818,0,0,2022,3,1,bank branch,0,29,0
auto,101,0,0,0,2,4,2,0,ms498,1,0,2022,1,1,website,0,82,0
auto,115,0,0,0,0,2,2,0,ms818,2,0,2022,4,0,website,0,50,0
other,70,0,0,0,0,1,1,0,ms818,2,0,2022,3,0,website,0,82,0
residential,81,0,0,0,0,3,1,0,ms818,0,0,2022,2,1,bank branch,0,73,0
auto,176,0,0,0,1,2,3,0,ms498,0,0,2022,5,0,website,0,146,0
auto,114,0,0,0,0,2,2,0,ms818,1,0,2021,8,0,website,0,114,0
auto,138,0,0,0,2,2,2,0,ms818,1,0,2021,2,0,website,0,22,0
auto,99,0,0,0,1,4,2,0,ms498,0,0,2021,7,1,website,0,47,0
auto,82,0,0,0,0,3,2,0,ms818,0,0,2020,8,0,website,0,26,0
auto,68,0,0,0,2,2,2,0,ms818,0,0,2021,2,0,bank branch,0,146,0
auto,93,0,0,0,0,3,1,0,ms650,0,0,2022,1,0,website,0,12,0
auto,65,0,0,0,2,6,2,0,ms650,1,0,2020,8,0,website,0,193,0
other,70,0,0,0,0,3,2,0,ms818,0,0,2021,5,1,website,0,21,0
auto,115,0,0,0,2,5,1,0,ms818,0,0,2022,8,0,bank branch,0,107,0
auto,97,0,0,0,2,2,2,0,ms818,1,0,2021,3,1,website,0,35,0
auto,75,0,0,0,2,1,2,0,ms818,1,0,2021,3,0,bank branch,0,67,0
auto,96,0,0,0,2,2,2,0,ms650,1,0,2021,12,1,website,0,279,0
auto,81,0,0,0,1,3,2,0,ms818,0,0,2021,11,1,website,0,119,0
auto,156,0,0,0,0,3,3,0,ms498,2,0,2021,4,1,website,0,5,0
other,95,0,0,0,0,3,1,0,ms818,2,0,2021,3,0,website,0,5,0
auto,122,0,0,0,2,3,2,0,ms818,3,0,2022,6,1,website,0,231,0
auto,130,0,0,0,2,6,3,0,ms498,2,0,2021,12,1,website,0,189,1
auto,76,0,0,0,2,2,1,0,ms818,0,0,2021,6,0,bank branch,0,134,0
auto,90,0,0,0,0,2,2,0,ms818,1,0,2022,1,1,website,0,20,0
auto,99,0,0,0,2,2,2,0,ms498,0,0,2022,2,0,website,0,63,1
auto,105,0,0,0,1,0,2,0,ms498,1,0,2021,8,1,website,0,110,0
auto,75,0,0,0,1,0,1,0,ms818,0,0,2020,9,1,website,0,10,0
auto,102,0,0,0,1,1,2,0,ms818,1,1,2021,6,1,website,0,18,0
auto,98,0,0,0,0,2,1,0,ms818,1,0,2022,3,0,website,0,80,0
auto,206,0,0,0,1,0,1,0,ms818,1,0,2020,7,0,website,0,30,0
other,69,0,0,0,1,0,2,0,ms818,1,0,2021,9,0,website,0,8,0
other,76,0,0,0,0,3,1,0,ms818,0,0,2022,2,0,website,0,20,0
other,79,0,0,0,2,2,2,0,ms818,2,0,2021,3,1,website,0,63,0
auto,144,0,0,0,0,4,2,0,ms818,1,0,2022,6,1,website,0,201,1
auto,63,0,0,0,2,5,2,0,ms818,1,0,2022,2,1,website,0,36,0
other,114,0,0,0,2,1,2,0,ms818,1,0,2022,4,1,website,0,52,0
auto,93,0,0,0,2,3,2,0,ms818,0,0,2020,12,1,website,0,12,0
auto,140,0,0,0,0,2,2,0,ms498,1,0,2021,9,1,website,0,61,0
auto,88,0,0,0,0,1,1,0,ms818,1,0,2021,4,1,website,0,8,0
auto,124,0,0,0,1,3,2,0,ms818,2,0,2022,5,1,website,0,189,1
auto,129,0,0,0,0,3,2,1,ms498,1,0,2022,5,0,website,0,34,0
auto,113,0,0,0,0,1,1,0,ms818,2,0,2021,11,1,website,0,50,0
auto,82,0,0,0,1,0,1,0,ms818,0,0,2021,5,1,website,0,14,0
auto,105,0,0,0,1,2,2,0,ms818,0,0,2022,6,0,bank branch,0,249,1
residential,102,0,0,0,0,2,2,0,ms818,0,0,2020,12,1,bank branch,0,62,0
residential,124,0,0,0,2,2,2,0,ms818,1,0,2022,1,0,website,0,24,0
auto,108,0,0,0,2,0,2,0,ms818,3,0,2022,2,0,website,0,67,0
residential,84,0,0,0,0,1,1,0,ms818,0,0,2020,7,1,bank branch,0,229,0
auto,99,0,0,0,0,1,1,0,ms818,2,0,2022,3,0,website,0,5,0
auto,108,0,0,0,0,1,1,0,ms818,1,0,2022,3,1,website,0,25,0
auto,67,0,0,0,1,4,2,0,ms818,0,0,2020,10,0,bank branch,0,153,0
auto,75,0,0,0,2,0,1,0,ms818,0,0,2022,2,1,bank branch,0,19,0
other,82,0,0,0,1,1,1,0,ms818,0,0,2021,3,0,website,0,7,0
auto,68,0,0,0,2,2,1,0,ms818,1,0,2022,2,1,website,0,51,0
auto,90,0,0,0,0,2,1,0,ms818,0,0,2020,7,1,other,0,93,0
other,88,0,0,0,0,1,2,0,ms818,1,0,2021,3,1,website,0,75,0
auto,107,0,0,0,2,2,2,0,ms498,0,0,2022,3,0,website,0,54,0
auto,114,0,0,0,2,4,2,0,ms498,1,0,2021,7,0,website,0,161,0
auto,81,0,0,0,2,3,2,1,ms818,1,0,2022,2,0,bank branch,0,25,0
auto,80,0,0,0,0,2,2,0,ms818,1,0,2021,5,1,website,0,14,0
auto,173,0,0,0,0,3,3,0,ms498,0,0,2021,7,0,website,0,7,0
auto,95,0,0,0,0,1,1,0,ms818,0,0,2022,4,0,bank branch,0,38,0
auto,146,0,0,0,0,3,2,0,ms818,2,0,2021,2,0,website,0,62,0
auto,95,0,0,0,0,3,1,0,ms818,0,0,2021,2,1,bank branch,0,44,0
residential,91,0,0,0,1,3,2,0,ms818,0,0,2022,3,0,website,0,38,0
auto,80,0,0,0,1,5,2,0,ms818,0,0,2022,7,1,bank branch,0,187,0
auto,71,0,0,0,0,3,2,0,ms818,2,0,2021,3,1,website,0,72,0
auto,65,0,0,0,1,2,2,0,ms650,1,0,2020,8,1,bank branch,0,226,0
other,116,0,0,0,1,3,2,0,ms818,0,0,2021,12,0,website,0,87,0
residential,96,0,0,0,1,1,1,0,ms818,0,0,2022,7,0,bank branch,0,440,0
auto,131,0,0,0,0,3,1,0,ms818,1,1,2021,10,0,website,0,25,0
auto,110,0,0,0,0,2,2,0,ms818,0,0,2021,2,0,website,0,272,1
other,57,0,0,0,1,2,1,0,ms818,0,0,2022,1,0,website,0,22,0
residential,0,0,0,0,0,0,2,0,ms818,1,0,2021,10,1,website,0,263,0
auto,144,0,0,0,1,2,2,0,ms818,1,0,2022,5,0,website,0,110,0
auto,95,0,0,0,1,0,1,0,ms818,1,0,2021,7,0,website,0,17,0
other,174,0,0,0,0,1,3,0,ms818,1,0,2021,12,1,website,0,13,0
auto,95,0,0,0,0,2,2,0,ms818,1,0,2020,8,1,website,0,63,0
auto,119,0,0,0,1,1,2,0,ms498,0,0,2022,5,1,website,0,184,1
auto,98,0,0,0,1,1,2,0,ms498,0,0,2022,6,1,bank branch,0,137,0
auto,49,0,0,0,1,2,2,0,ms818,0,0,2020,9,0,bank branch,0,91,0
other,88,0,0,0,0,1,2,0,ms818,1,0,2022,2,0,website,0,49,0
auto,117,0,0,0,1,3,2,0,ms818,2,0,2022,5,1,website,0,222,1
other,149,0,0,0,0,1,1,0,ms818,0,0,2021,1,1,website,0,11,0
auto,157,0,0,0,1,2,3,0,ms498,2,0,2021,8,1,website,0,16,0
auto,98,0,0,0,0,3,2,0,ms818,1,0,2022,1,0,website,0,60,0
other,84,0,0,0,1,3,2,0,ms818,0,0,2022,2,1,website,0,29,0
other,99,0,0,0,0,2,2,0,ms818,0,0,2022,6,0,website,0,244,1
auto,65,0,0,0,0,1,1,0,ms818,0,0,2021,10,0,other,0,18,0
residential,96,0,0,0,0,1,2,0,ms818,1,0,2021,12,1,bank branch,0,224,0
auto,191,0,0,0,2,2,2,2,ms301,1,0,2021,2,1,website,0,131,1
auto,89,0,0,0,2,5,2,0,ms818,0,0,2022,6,0,website,0,168,1
auto,60,0,0,0,2,2,2,1,ms818,1,0,2020,10,0,bank branch,0,18,0
auto,97,0,0,0,3,5,2,0,ms498,2,0,2022,1,1,website,0,115,0
auto,124,0,0,0,2,3,3,0,ms498,2,0,2021,7,0,website,0,78,0
auto,68,0,0,0,2,2,2,0,ms818,0,0,2022,2,0,bank branch,0,21,0
auto,109,0,0,0,1,3,1,0,ms498,0,0,2022,3,0,website,0,28,0
auto,210,0,0,0,0,1,2,0,ms498,2,0,2021,1,0,website,0,26,0
auto,78,0,0,0,0,2,1,0,ms498,1,0,2022,3,0,website,0,68,0
auto,95,0,0,0,2,1,1,0,ms818,1,0,2022,6,1,website,0,45,0
auto,80,0,0,0,0,3,1,0,ms818,0,0,2021,2,1,bank branch,0,346,0
residential,106,0,0,0,2,2,2,0,ms498,0,0,2022,3,0,bank branch,0,47,0
auto,119,0,0,0,0,1,2,0,ms296,1,1,2021,2,0,bank branch,0,23,0
residential,154,0,0,0,0,1,2,0,ms818,1,0,2022,6,0,other,0,151,0
auto,234,0,0,0,1,2,2,2,ms604,1,0,2021,1,0,website,0,29,0
auto,89,0,0,0,2,4,2,0,ms818,0,1,2021,5,1,website,0,9,0
auto,148,0,0,0,0,2,2,0,ms498,1,0,2021,4,0,website,0,42,0
auto,65,0,0,0,0,5,2,0,ms818,1,0,2021,4,0,website,0,81,0
auto,136,0,0,0,1,3,2,0,ms818,1,0,2021,12,1,website,0,42,0
auto,70,0,0,0,2,3,1,0,ms818,0,0,2021,4,0,bank branch,0,285,0
auto,161,0,0,0,1,2,2,0,ms498,2,0,2020,8,1,website,0,31,0
auto,89,0,0,0,0,2,1,0,ms818,1,0,2021,3,0,website,0,59,0
residential,98,0,0,0,0,3,1,0,ms818,0,0,2021,9,1,bank branch,0,86,0
other,115,0,0,0,2,0,2,0,ms818,1,0,2022,8,0,website,0,32,0
auto,0,0,32,32,0,1,3,0,ms604,4,0,2021,2,1,other,1,95,0
auto,87,0,0,0,0,2,2,0,ms498,0,0,2021,7,0,website,0,105,0
auto,166,0,0,0,0,3,2,0,ms498,2,0,2021,11,1,website,0,22,0
auto,85,0,0,0,0,2,2,0,ms818,0,0,2021,8,1,bank branch,0,136,1
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,9,0,website,0,212,1
other,99,0,0,0,1,2,2,0,ms818,1,0,2022,4,1,website,0,128,0
auto,92,0,0,0,0,3,1,0,ms818,0,0,2020,8,0,website,0,11,0
auto,95,0,0,0,0,1,2,0,ms818,1,0,2020,9,1,website,0,24,0
auto,89,0,0,0,0,1,1,0,ms818,2,0,2022,2,0,other,0,11,0
residential,137,0,0,0,0,5,2,0,ms818,0,0,2021,1,1,bank branch,0,249,1
auto,75,0,0,0,0,2,1,0,ms818,0,0,2020,8,0,bank branch,0,50,0
auto,72,0,0,0,0,3,2,0,ms818,1,0,2021,12,0,bank branch,0,200,0
auto,115,0,0,0,1,1,1,1,ms818,0,0,2021,11,1,website,0,60,0
auto,106,0,0,0,0,2,2,0,ms818,1,0,2020,12,0,website,0,6,0
auto,91,0,0,0,1,0,1,0,ms818,2,0,2020,9,0,website,0,22,0
auto,94,0,0,0,1,2,2,0,ms818,2,0,2022,1,1,website,0,86,0
auto,108,0,0,0,0,2,1,0,ms818,0,0,2022,6,0,website,0,40,0
auto,137,0,0,0,2,3,3,0,ms498,2,0,2021,11,1,website,0,140,0
auto,137,0,0,0,1,0,3,0,ms498,2,0,2021,8,0,website,0,33,0
auto,180,0,0,0,1,1,3,0,ms498,2,0,2022,7,1,website,0,74,0
auto,121,0,0,0,0,3,2,0,ms498,1,0,2022,2,0,website,0,21,0
auto,70,0,0,0,2,2,2,0,ms818,1,0,2021,2,0,bank branch,0,244,0
auto,137,0,0,0,0,1,2,0,ms498,0,0,2022,3,1,website,0,15,0
other,63,0,0,0,1,3,2,0,ms818,0,0,2022,3,0,website,0,12,0
residential,147,0,0,0,1,1,2,0,ms498,3,0,2021,3,0,website,0,89,0
auto,75,0,2,2,0,5,2,0,ms818,0,0,2021,3,0,bank branch,1,97,0
auto,149,0,0,0,2,2,2,0,ms498,2,0,2021,1,1,website,0,33,0
auto,143,0,0,0,0,1,1,0,ms296,0,0,2021,11,1,other,0,30,0
auto,0,0,0,0,4,10,1,0,ms818,0,0,2021,2,1,other,0,9,0
auto,81,0,0,0,2,1,2,0,ms818,0,0,2021,2,0,bank branch,0,112,1
auto,131,0,0,0,2,5,2,0,ms818,2,0,2020,8,1,website,0,26,0
auto,106,0,0,0,2,8,2,0,ms818,0,0,2021,12,0,bank branch,0,70,0
residential,90,0,0,0,0,2,1,0,ms818,0,0,2021,12,0,bank branch,0,330,0
auto,65,0,0,0,0,1,2,0,ms818,0,0,2021,8,0,bank branch,0,466,1
auto,90,0,0,0,0,2,1,0,ms818,2,0,2022,1,1,website,0,27,0
auto,80,0,0,0,2,0,1,0,ms818,0,0,2022,2,0,other,0,15,0
auto,156,0,0,0,2,4,3,0,ms498,2,0,2021,12,1,website,0,146,0
other,109,0,0,0,2,2,2,0,ms818,1,0,2021,12,0,website,0,15,0
residential,143,0,0,0,0,4,2,0,ms818,1,0,2022,6,1,website,0,41,0
residential,115,0,0,0,0,2,2,0,ms818,1,0,2021,12,0,bank branch,0,321,1
other,129,0,0,0,0,1,1,0,ms818,1,0,2021,1,0,website,0,19,1
auto,84,0,0,0,1,3,2,0,ms650,2,0,2021,2,0,website,0,191,0
auto,135,0,0,0,0,3,2,0,ms818,0,0,2022,5,0,website,0,90,0
auto,80,1,0,1,0,3,1,0,ms818,0,0,2020,8,1,bank branch,1,21,0
other,79,0,0,0,1,2,2,0,ms818,1,0,2021,4,0,website,0,49,0
auto,86,0,0,0,0,2,2,0,ms818,1,0,2021,6,1,website,0,48,0
auto,92,0,0,0,0,4,2,0,ms818,1,0,2022,3,0,website,0,114,0
